area,occ_code,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse,h_pct25,h_median,h_pct75,a_pct25,a_median,a_pct75
22,15-1252,3960.0,8.9,2.14,0.2,62.01,128980.0,3.7,38.64,50.41,60.25,80370.0,104840.0,125330.0
23,15-1252,3220.0,6.2,5.181,0.47,56.32,117150.0,4.1,41.22,54.42,68.75,85740.0,113190.0,142990.0
24,15-1252,30700.0,4.2,11.465,1.05,72.47,150740.0,1.9,52.11,66.37,83.68,108380.0,138050.0,174050.0
25,15-1252,59960.0,2.6,16.458,1.51,70.47,146580.0,1.3,52.96,65.93,81.71,110150.0,137130.0,169960.0
26,15-1252,44140.0,3.5,10.152,0.93,51.96,108080.0,0.9,39.11,49.92,63.32,81340.0,103830.0,131700.0
27,15-1252,38570.0,3.3,13.387,1.23,57.79,120210.0,0.8,46.47,60.28,68.17,96650.0,125380.0,141800.0
28,15-1252,3090.0,19.1,2.689,0.25,43.24,89940.0,4.4,27.84,40.96,59.11,57900.0,85190.0,122950.0
29,15-1252,18450.0,5.6,6.415,0.59,51.91,107980.0,1.4,37.29,50.29,63.8,77560.0,104600.0,132700.0
30,15-1252,2370.0,12.8,4.73,0.43,63.16,131380.0,8.0,39.92,52.54,78.88,83030.0,109270.0,164060.0
31,15-1252,8270.0,9.7,8.263,0.76,54.01,112340.0,1.3,43.04,52.79,64.39,89530.0,109800.0,133940.0
32,15-1252,5030.0,11.0,3.395,0.31,64.18,133490.0,4.2,46.37,60.38,80.88,96450.0,125590.0,168240.0
33,15-1252,9250.0,5.7,13.706,1.26,61.75,128440.0,2.3,43.99,61.95,77.47,91500.0,128860.0,161130.0
34,15-1252,54570.0,3.2,12.986,1.19,64.89,134970.0,1.5,49.41,63.31,78.92,102770.0,131680.0,164150.0
35,15-1252,4270.0,6.5,5.048,0.46,60.51,125860.0,2.1,42.6,60.84,78.04,88620.0,126560.0,162330.0
36,15-1252,105460.0,3.9,11.228,1.03,72.12,150020.0,1.5,51.49,69.94,84.95,107110.0,145470.0,176700.0
37,15-1252,58620.0,2.0,12.226,1.12,62.97,130970.0,1.0,49.54,62.8,74.34,103050.0,130620.0,154630.0
38,15-1252,1840.0,8.4,4.399,0.4,51.38,106870.0,6.4,38.84,48.55,58.85,80780.0,100980.0,122410.0
39,15-1252,42250.0,2.2,7.725,0.71,54.14,112610.0,0.7,40.71,51.71,63.84,84670.0,107560.0,132790.0
40,15-1252,7670.0,6.9,4.609,0.42,53.41,111100.0,3.6,38.6,50.02,67.22,80280.0,104030.0,139810.0
41,15-1252,21650.0,4.7,11.139,1.02,63.13,131310.0,1.5,48.07,62.5,76.96,99980.0,130000.0,160080.0
42,15-1252,41300.0,3.0,6.943,0.64,56.3,117110.0,1.4,42.35,53.8,64.95,88090.0,111910.0,135100.0
44,15-1252,5460.0,6.5,11.177,1.02,64.92,135030.0,3.7,50.15,62.02,76.5,104310.0,128990.0,159120.0
45,15-1252,11810.0,7.7,5.312,0.49,56.15,116790.0,1.8,39.68,53.43,67.49,82530.0,111130.0,140380.0
46,15-1252,2240.0,7.8,5.039,0.46,45.44,94500.0,7.5,31.67,39.83,50.73,65870.0,82850.0,105520.0
47,15-1252,16560.0,4.3,5.144,0.47,54.53,113410.0,1.3,43.35,53.2,62.94,90160.0,110660.0,130910.0
48,15-1252,138510.0,2.5,10.216,0.94,60.52,125890.0,0.9,47.04,61.06,74.59,97830.0,127000.0,155160.0
49,15-1252,25930.0,4.8,15.448,1.42,58.3,121260.0,2.2,41.48,56.17,68.98,86280.0,116830.0,143470.0
50,15-1252,1710.0,10.7,5.678,0.52,57.71,120030.0,5.2,42.86,54.14,62.5,89150.0,112620.0,130000.0
51,15-1252,86680.0,2.3,21.773,2.0,67.27,139920.0,1.1,50.38,64.92,81.18,104790.0,135040.0,168850.0
53,15-1252,89110.0,4.4,25.492,2.34,76.92,159990.0,0.9,62.67,78.07,94.35,130350.0,162390.0,196260.0
54,15-1252,1890.0,11.0,2.742,0.25,45.23,94080.0,3.1,32.08,39.13,53.36,66720.0,81380.0,110990.0
55,15-1252,21800.0,8.0,7.555,0.69,51.69,107500.0,1.1,39.2,49.36,61.3,81540.0,102660.0,127500.0
56,15-1252,670.0,19.6,2.453,0.22,61.44,127790.0,2.6,44.15,66.28,71.11,91820.0,137860.0,147910.0
1,15-1253,1850.0,9.9,0.9,0.67,48.81,101520.0,2.9,37.66,45.45,61.78,78340.0,94530.0,128510.0
4,15-1253,3460.0,5.1,1.106,0.83,47.23,98250.0,2.3,37.32,46.93,55.94,77630.0,97610.0,116360.0
6,15-1253,32940.0,2.3,1.835,1.37,63.82,132750.0,0.7,45.92,62.21,78.06,95520.0,129400.0,162360.0
8,15-1253,6430.0,11.8,2.269,1.7,54.91,114210.0,2.0,43.62,55.74,62.28,90730.0,115940.0,129540.0
9,15-1253,1300.0,6.8,0.785,0.59,46.45,96610.0,2.6,36.76,47.65,55.95,76470.0,99110.0,116370.0
10,15-1253,590.0,14.2,1.255,0.94,54.43,113210.0,2.9,40.4,52.71,62.76,84020.0,109650.0,130540.0
11,15-1253,690.0,20.2,0.979,0.73,58.73,122160.0,5.1,43.34,58.64,65.27,90160.0,121970.0,135770.0
12,15-1253,11620.0,7.5,1.214,0.91,46.75,97240.0,5.6,33.93,46.0,56.7,70560.0,95690.0,117930.0
13,15-1253,6060.0,5.1,1.273,0.95,47.61,99030.0,1.9,37.25,47.51,58.19,77480.0,98820.0,121040.0
16,15-1253,720.0,20.9,0.872,0.65,57.48,119560.0,27.3,22.36,36.88,52.02,46510.0,76720.0,108190.0
17,15-1253,7700.0,6.4,1.28,0.96,45.6,94850.0,3.4,32.25,44.48,54.31,67080.0,92520.0,112970.0
18,15-1253,1550.0,11.0,0.49,0.37,42.61,88630.0,1.9,31.5,40.69,49.25,65510.0,84630.0,102440.0
19,15-1253,1320.0,13.5,0.852,0.64,41.8,86940.0,6.7,29.94,41.4,49.93,62280.0,86110.0,103850.0
20,15-1253,1200.0,5.1,0.849,0.63,42.07,87510.0,1.5,31.66,40.37,49.03,65850.0,83970.0,101980.0
21,15-1253,1350.0,12.3,0.688,0.51,36.12,75120.0,7.2,22.65,36.78,45.47,47120.0,76500.0,94580.0
22,15-1253,330.0,21.8,0.179,0.13,36.09,75070.0,7.4,27.87,33.2,43.4,57970.0,69050.0,90270.0
23,15-1253,310.0,9.0,0.504,0.38,41.87,87090.0,2.7,36.42,40.36,50.86,75740.0,83940.0,105790.0
24,15-1253,7440.0,7.1,2.779,2.08,57.49,119570.0,2.1,40.86,54.49,69.26,85000.0,113330.0,144060.0
25,15-1253,6400.0,8.6,1.756,1.31,57.08,118720.0,2.6,45.87,58.33,65.35,95400.0,121320.0,135930.0
26,15-1253,3280.0,5.0,0.754,0.56,40.94,85160.0,1.7,29.31,39.88,48.89,60950.0,82950.0,101690.0
27,15-1253,2640.0,7.7,0.916,0.69,49.01,101950.0,1.5,37.85,48.86,59.6,78720.0,101630.0,123970.0
28,15-1253,430.0,20.4,0.374,0.28,41.17,85620.0,6.1,30.12,39.67,49.07,62650.0,82500.0,102070.0
29,15-1253,3020.0,9.2,1.048,0.78,36.97,76900.0,3.7,26.03,35.53,47.52,54140.0,73910.0,98840.0
30,15-1253,170.0,15.3,0.345,0.26,37.4,77780.0,5.7,28.12,32.43,45.15,58490.0,67460.0,93910.0
31,15-1253,1660.0,5.0,1.659,1.24,43.97,91450.0,2.9,36.08,41.57,50.85,75040.0,86460.0,105770.0
32,15-1253,870.0,30.1,0.589,0.44,38.82,80750.0,6.8,30.73,39.42,45.89,63910.0,82000.0,95450.0
33,15-1253,790.0,19.2,1.177,0.88,49.22,102370.0,3.9,36.9,49.34,60.34,76760.0,102620.0,125520.0
34,15-1253,6540.0,3.9,1.555,1.16,55.37,115180.0,1.4,42.53,50.96,64.86,88470.0,106000.0,134910.0
35,15-1253,550.0,10.5,0.651,0.49,59.17,123060.0,6.5,39.31,47.54,96.64,81760.0,98880.0,201010.0
36,15-1253,11750.0,5.3,1.251,0.94,59.58,123920.0,1.4,41.38,53.73,74.36,86070.0,111750.0,154660.0
37,15-1253,8360.0,5.2,1.743,1.3,48.12,100100.0,2.1,35.98,47.75,58.95,74830.0,99320.0,122610.0
38,15-1253,150.0,16.5,0.358,0.27,39.15,81430.0,8.8,33.11,38.72,43.75,68870.0,80530.0,91000.0
39,15-1253,4500.0,3.9,0.822,0.62,42.74,88900.0,0.9,33.18,39.69,50.46,69010.0,82550.0,104950.0
40,15-1253,1210.0,10.7,0.729,0.54,34.78,72340.0,3.0,25.22,32.0,42.99,52460.0,66560.0,89420.0
41,15-1253,2170.0,6.9,1.119,0.84,47.04,97840.0,2.9,32.29,43.23,61.08,67170.0,89920.0,127040.0
42,15-1253,5490.0,5.5,0.923,0.69,45.06,93720.0,1.7,33.93,43.86,55.28,70580.0,91240.0,114980.0
44,15-1253,320.0,22.1,0.645,0.48,48.95,101820.0,4.5,39.83,45.26,60.8,82840.0,94150.0,126460.0
45,15-1253,1610.0,5.8,0.722,0.54,42.46,88310.0,7.2,28.63,40.51,51.37,59550.0,84260.0,106850.0
46,15-1253,310.0,15.4,0.691,0.52,32.82,68260.0,3.7,26.82,30.93,38.41,55780.0,64330.0,79890.0
47,15-1253,2320.0,18.5,0.721,0.54,40.53,84300.0,4.1,32.63,39.18,43.63,67880.0,81490.0,90760.0
48,15-1253,22070.0,7.5,1.628,1.22,49.95,103890.0,3.1,37.53,48.19,60.81,78060.0,100230.0,126480.0
49,15-1253,3060.0,22.4,1.824,1.36,40.64,84520.0,6.6,26.45,39.05,50.49,55020.0,81230.0,105030.0
50,15-1253,100.0,10.4,0.319,0.24,34.25,71230.0,2.0,27.46,31.75,36.77,57120.0,66050.0,76480.0
51,15-1253,9120.0,6.3,2.292,1.71,54.97,114330.0,1.4,42.69,52.94,63.75,88790.0,110110.0,132600.0
53,15-1253,10840.0,7.2,3.102,2.32,59.27,123280.0,3.3,40.4,58.88,75.88,84040.0,122480.0,157830.0
54,15-1253,360.0,28.0,0.521,0.39,30.55,63530.0,23.3,13.41,30.16,45.95,27880.0,62730.0,95580.0
55,15-1253,3540.0,6.9,1.227,0.92,42.44,88280.0,2.1,31.39,39.47,49.23,65280.0,82100.0,102410.0
1,15-1254,1120.0,14.2,0.545,0.97,32.09,66750.0,5.5,22.48,30.3,39.47,46760.0,63020.0,82100.0
2,15-1254,60.0,12.3,0.194,0.34,47.58,98970.0,2.8,40.96,42.35,51.96,85200.0,88090.0,108080.0
4,15-1254,1860.0,22.8,0.594,1.06,37.32,77620.0,18.8,23.44,32.19,45.82,48750.0,66960.0,95310.0
5,15-1254,540.0,18.2,0.422,0.75,23.43,48730.0,5.8,18.0,20.26,26.84,37440.0,42140.0,55830.0
6,15-1254,10590.0,10.7,0.59,1.05,58.41,121490.0,4.5,35.87,53.8,74.36,74610.0,111910.0,154680.0
8,15-1254,2460.0,19.7,0.87,1.55,37.72,78450.0,18.5,24.61,30.88,48.1,51180.0,64240.0,100050.0
9,15-1254,740.0,13.2,0.446,0.79,46.06,95810.0,3.9,34.64,42.62,55.83,72050.0,88640.0,116120.0
10,15-1254,130.0,18.4,0.275,0.49,51.54,107190.0,7.8,42.65,49.25,54.11,88720.0,102450.0,112560.0
11,15-1254,670.0,20.3,0.959,1.71,59.44,123640.0,5.8,42.51,54.08,69.87,88420.0,112490.0,145330.0
12,15-1254,5860.0,15.2,0.612,1.09,45.84,95360.0,5.2,35.45,37.81,49.18,73730.0,78640.0,102280.0
13,15-1254,1300.0,8.2,0.274,0.49,51.01,106100.0,5.9,34.79,42.62,54.33,72350.0,88640.0,113010.0
17,15-1254,4260.0,42.5,0.709,1.26,44.76,93100.0,3.7,38.67,48.36,48.36,80430.0,100580.0,100580.0
18,15-1254,1190.0,49.6,0.378,0.67,31.84,66220.0,9.5,26.9,27.63,36.81,55960.0,57470.0,76560.0
19,15-1254,430.0,9.8,0.28,0.5,38.25,79550.0,4.3,26.48,33.37,46.65,55070.0,69410.0,97020.0
20,15-1254,600.0,8.9,0.424,0.75,37.64,78290.0,4.1,26.7,35.03,48.81,55530.0,72870.0,101520.0
21,15-1254,440.0,11.0,0.225,0.4,36.38,75670.0,3.9,25.26,33.11,46.39,52530.0,68860.0,96500.0
22,15-1254,370.0,14.3,0.199,0.35,30.95,64370.0,3.3,23.64,31.17,33.53,49180.0,64820.0,69740.0
23,15-1254,290.0,41.5,0.47,0.84,44.53,92630.0,25.7,28.39,31.68,54.06,59050.0,65890.0,112450.0
24,15-1254,2070.0,9.5,0.772,1.37,46.88,97510.0,3.6,32.8,39.98,53.6,68210.0,83150.0,111490.0
26,15-1254,1030.0,9.8,0.238,0.42,43.4,90270.0,2.9,29.54,42.53,56.48,61440.0,88460.0,117470.0
27,15-1254,2040.0,25.8,0.708,1.26,49.31,102560.0,7.7,34.97,45.09,61.48,72750.0,93780.0,127870.0
28,15-1254,170.0,13.6,0.144,0.26,31.34,65190.0,8.6,21.76,27.87,41.04,45260.0,57970.0,85360.0
30,15-1254,180.0,14.9,0.354,0.63,29.33,61000.0,4.9,20.71,27.87,34.03,43070.0,57970.0,70780.0
32,15-1254,270.0,14.2,0.182,0.32,33.94,70600.0,4.6,24.12,30.3,43.3,50170.0,63020.0,90060.0
33,15-1254,400.0,30.7,0.596,1.06,44.7,92980.0,4.8,36.12,43.85,53.85,75140.0,91210.0,112000.0
34,15-1254,2400.0,14.7,0.571,1.02,41.1,85490.0,7.6,24.51,38.26,52.55,50980.0,79590.0,109310.0
36,15-1254,5950.0,18.9,0.633,1.13,45.36,94340.0,10.4,27.63,38.09,56.99,57470.0,79230.0,118550.0
37,15-1254,1660.0,11.3,0.347,0.62,39.48,82110.0,7.4,26.78,36.79,50.73,55710.0,76530.0,105510.0
38,15-1254,160.0,41.7,0.38,0.68,33.16,68970.0,6.9,28.01,30.56,35.09,58250.0,63560.0,72990.0
39,15-1254,1580.0,7.1,0.29,0.52,43.52,90530.0,4.8,33.05,39.98,53.98,68740.0,83160.0,112270.0
40,15-1254,400.0,12.5,0.241,0.43,41.05,85380.0,4.2,28.39,37.34,50.8,59050.0,77660.0,105660.0
41,15-1254,1100.0,12.7,0.566,1.01,35.87,74620.0,4.2,26.35,30.9,42.62,54810.0,64260.0,88650.0
42,15-1254,2690.0,9.6,0.453,0.81,49.78,103540.0,5.1,28.76,41.95,57.42,59830.0,87260.0,119430.0
44,15-1254,620.0,30.3,1.265,2.25,35.94,74750.0,21.2,17.92,38.43,46.75,37270.0,79940.0,97230.0
45,15-1254,1060.0,3.7,0.477,0.85,43.59,90670.0,2.1,31.39,42.52,53.72,65290.0,88450.0,111740.0
46,15-1254,400.0,9.7,0.899,1.6,25.37,52770.0,1.9,22.37,24.41,25.22,46540.0,50770.0,52460.0
47,15-1254,1580.0,10.5,0.49,0.87,39.39,81940.0,5.7,28.88,37.02,47.34,60070.0,77010.0,98470.0
48,15-1254,6130.0,6.7,0.452,0.8,47.16,98090.0,2.9,30.84,44.8,62.75,64140.0,93180.0,130510.0
49,15-1254,1580.0,25.8,0.944,1.68,36.16,75200.0,6.6,22.42,32.08,48.15,46630.0,66720.0,100160.0
50,15-1254,190.0,28.2,0.624,1.11,40.13,83470.0,4.9,34.96,38.0,50.0,72710.0,79030.0,104000.0
51,15-1254,4640.0,8.5,1.166,2.07,54.13,112590.0,1.6,42.43,50.88,63.73,88250.0,105830.0,132570.0
53,15-1254,4820.0,7.0,1.378,2.45,58.13,120910.0,2.7,37.6,52.12,76.44,78200.0,108410.0,159000.0
54,15-1254,300.0,9.8,0.441,0.78,40.18,83570.0,7.8,32.4,32.4,41.54,67390.0,67390.0,86390.0
55,15-1254,2880.0,4.2,0.998,1.78,33.74,70170.0,1.8,24.41,32.24,41.4,50770.0,67060.0,86100.0
56,15-1254,40.0,12.0,0.141,0.25,31.04,64560.0,1.7,26.35,30.24,34.57,54810.0,62890.0,71910.0
1,15-2011,70.0,25.3,0.035,0.21,53.28,110810.0,4.3,36.84,49.04,62.55,76620.0,102010.0,130110.0
4,15-2011,240.0,11.9,0.076,0.45,61.92,128800.0,2.0,46.3,59.04,69.26,96300.0,122800.0,144050.0
6,15-2011,870.0,7.2,0.048,0.29,61.57,128060.0,3.4,44.05,58.0,76.52,91610.0,120650.0,159160.0
8,15-2011,760.0,11.2,0.267,1.59,63.94,132990.0,2.0,50.39,63.03,76.15,104800.0,131110.0,158390.0
9,15-2011,1290.0,8.8,0.776,4.63,72.76,151350.0,2.4,51.95,64.13,86.28,108060.0,133380.0,179470.0
11,15-2011,270.0,21.8,0.386,2.3,69.97,145550.0,1.8,58.05,70.0,82.34,120730.0,145600.0,171270.0
12,15-2011,1350.0,17.4,0.141,0.84,58.69,122080.0,3.2,37.87,50.86,75.47,78760.0,105790.0,156970.0
13,15-2011,400.0,12.9,0.084,0.5,64.09,133300.0,9.6,43.85,61.64,72.1,91210.0,128200.0,149970.0
17,15-2011,1860.0,10.2,0.31,1.85,65.79,136850.0,2.2,46.77,57.52,79.52,97280.0,119650.0,165400.0
18,15-2011,350.0,10.7,0.109,0.65,53.47,111210.0,7.1,33.38,39.57,60.75,69440.0,82310.0,126370.0
19,15-2011,730.0,4.4,0.469,2.8,59.02,122760.0,2.4,42.31,57.59,70.33,87990.0,119790.0,146280.0
20,15-2011,280.0,18.1,0.199,1.19,70.49,146610.0,8.0,43.97,58.52,82.4,91460.0,121730.0,171400.0
21,15-2011,130.0,18.8,0.069,0.41,59.5,123760.0,8.4,40.02,50.21,63.86,83250.0,104430.0,132820.0
22,15-2011,120.0,27.7,0.066,0.4,50.31,104630.0,12.5,37.03,39.65,63.31,77030.0,82470.0,131690.0
23,15-2011,80.0,18.4,0.133,0.79,53.53,111350.0,11.4,38.69,57.25,63.19,80480.0,119090.0,131440.0
24,15-2011,540.0,5.7,0.202,1.21,55.5,115430.0,1.0,38.45,50.69,68.33,79970.0,105440.0,142130.0
25,15-2011,1100.0,12.5,0.302,1.8,67.67,140750.0,3.8,46.97,64.91,82.58,97700.0,135000.0,171770.0
26,15-2011,380.0,5.2,0.088,0.53,49.27,102480.0,1.6,36.74,44.83,62.73,76410.0,93250.0,130480.0
27,15-2011,1060.0,8.8,0.367,2.19,57.29,119160.0,1.2,40.16,50.01,67.09,83520.0,104020.0,139540.0
28,15-2011,40.0,5.9,0.032,0.19,60.81,126480.0,2.0,40.32,46.94,85.49,83860.0,97620.0,177830.0
29,15-2011,500.0,31.5,0.175,1.04,58.02,120680.0,1.9,45.88,51.36,67.98,95430.0,106840.0,141390.0
31,15-2011,270.0,4.1,0.267,1.59,53.73,111750.0,1.5,42.0,50.35,61.83,87360.0,104730.0,128600.0
32,15-2011,70.0,28.3,0.048,0.29,53.51,111310.0,4.9,48.18,48.34,58.51,100210.0,100540.0,121690.0
33,15-2011,70.0,16.9,0.1,0.59,69.19,143920.0,2.3,52.37,65.65,77.03,108930.0,136550.0,160220.0
34,15-2011,1610.0,12.3,0.384,2.29,68.41,142300.0,1.6,46.13,65.25,83.84,95940.0,135710.0,174390.0
36,15-2011,2890.0,8.9,0.307,1.83,77.3,160770.0,3.1,50.26,67.67,97.79,104550.0,140760.0,203400.0
37,15-2011,590.0,6.5,0.123,0.73,67.33,140040.0,2.1,43.93,62.59,80.88,91380.0,130190.0,168220.0
39,15-2011,1410.0,4.9,0.258,1.54,56.6,117730.0,0.6,39.59,53.96,66.11,82350.0,112230.0,137510.0
40,15-2011,40.0,19.9,0.026,0.15,45.98,95640.0,3.5,24.66,41.37,66.7,51290.0,86050.0,138730.0
41,15-2011,140.0,14.4,0.073,0.44,59.58,123920.0,5.5,37.62,58.86,80.88,78250.0,122430.0,168220.0
42,15-2011,1880.0,21.8,0.316,1.88,66.76,138850.0,14.0,40.9,56.19,80.99,85070.0,116880.0,168450.0
44,15-2011,160.0,30.7,0.326,1.95,59.35,123440.0,2.6,47.71,51.39,67.57,99230.0,106890.0,140550.0
45,15-2011,150.0,14.6,0.065,0.39,52.23,108630.0,5.5,32.21,44.83,67.82,67000.0,93250.0,141070.0
46,15-2011,70.0,22.5,0.148,0.88,57.93,120500.0,4.6,50.54,52.3,75.77,105120.0,108790.0,157600.0
47,15-2011,410.0,15.6,0.128,0.77,48.86,101630.0,3.2,37.79,47.06,59.33,78600.0,97890.0,123410.0
48,15-2011,1060.0,16.5,0.078,0.47,54.34,113030.0,6.2,38.83,52.29,63.85,80760.0,108770.0,132800.0
49,15-2011,200.0,20.2,0.118,0.7,46.77,97280.0,11.5,25.22,34.83,64.27,52460.0,72450.0,133680.0
51,15-2011,510.0,17.9,0.128,0.77,69.73,145040.0,4.8,42.37,56.57,88.33,88120.0,117670.0,183720.0
53,15-2011,230.0,17.8,0.064,0.38,67.53,140460.0,2.6,49.58,63.93,80.9,103120.0,132980.0,168270.0
55,15-2011,980.0,6.5,0.339,2.02,60.64,126120.0,2.7,39.42,51.36,75.09,82000.0,106840.0,156190.0
1,15-2031,570.0,2.8,0.28,0.36,54.04,112400.0,0.8,40.84,51.67,66.33,84940.0,107470.0,137960.0
2,15-2031,90.0,9.5,0.277,0.36,46.83,97410.0,3.6,41.93,49.25,53.87,87210.0,102450.0,112050.0
4,15-2031,2600.0,14.6,0.83,1.07,38.32,79700.0,6.4,28.67,36.54,46.94,59630.0,76010.0,97640.0
5,15-2031,140.0,8.0,0.108,0.14,36.07,75020.0,1.6,29.17,32.56,42.0,60680.0,67720.0,87350.0
6,15-2031,20100.0,1.5,1.12,1.44,44.3,92150.0,0.4,34.48,39.84,47.17,71730.0,82870.0,98120.0
8,15-2031,960.0,7.7,0.338,0.44,48.62,101130.0,1.5,38.38,47.82,58.09,79830.0,99470.0,120830.0
9,15-2031,1020.0,11.0,0.613,0.79,45.91,95490.0,2.1,36.17,45.82,55.0,75240.0,95310.0,114400.0
10,15-2031,670.0,4.3,1.436,1.85,51.81,107770.0,1.0,39.14,50.1,62.68,81410.0,104220.0,130370.0
11,15-2031,2230.0,11.7,3.177,4.09,55.92,116320.0,3.6,37.57,52.88,75.61,78140.0,109990.0,157270.0
12,15-2031,7750.0,5.4,0.81,1.04,41.47,86260.0,2.1,26.4,37.9,50.82,54920.0,78830.0,105700.0
13,15-2031,4600.0,2.2,0.966,1.24,39.81,82810.0,0.7,28.37,37.66,48.51,59000.0,78320.0,100910.0
15,15-2031,230.0,25.7,0.373,0.48,48.81,101520.0,2.0,45.67,49.08,49.83,95000.0,102080.0,103650.0
16,15-2031,430.0,11.4,0.527,0.68,40.69,84620.0,8.0,27.96,33.57,47.42,58160.0,69830.0,98630.0
17,15-2031,5320.0,8.8,0.886,1.14,51.11,106300.0,4.1,36.59,48.98,62.23,76100.0,101880.0,129440.0
18,15-2031,1660.0,5.0,0.527,0.68,42.37,88120.0,1.3,30.77,39.71,50.34,64000.0,82600.0,104710.0
19,15-2031,190.0,12.0,0.121,0.16,39.73,82640.0,8.5,26.55,39.43,46.86,55230.0,82020.0,97480.0
20,15-2031,620.0,39.9,0.437,0.56,45.68,95020.0,1.6,37.23,48.07,53.97,77440.0,99990.0,112250.0
21,15-2031,1090.0,13.4,0.555,0.71,39.41,81970.0,2.7,31.23,37.5,46.31,64950.0,78000.0,96330.0
22,15-2031,460.0,2.0,0.249,0.32,35.53,73900.0,1.8,25.39,32.44,41.38,52820.0,67480.0,86060.0
23,15-2031,360.0,17.4,0.582,0.75,47.02,97810.0,5.1,33.64,45.05,60.6,69960.0,93700.0,126040.0
24,15-2031,3730.0,8.2,1.391,1.79,54.06,112450.0,1.7,36.67,53.4,67.88,76270.0,111080.0,141190.0
25,15-2031,3820.0,6.0,1.048,1.35,46.6,96930.0,1.8,35.43,43.34,53.26,73700.0,90160.0,110780.0
26,15-2031,1280.0,8.8,0.294,0.38,48.19,100240.0,4.0,36.01,44.05,56.52,74910.0,91610.0,117550.0
27,15-2031,1470.0,4.7,0.512,0.66,49.4,102740.0,0.9,36.8,47.6,58.28,76550.0,99010.0,121230.0
28,15-2031,160.0,8.7,0.143,0.18,40.66,84570.0,2.1,26.2,40.27,51.98,54500.0,83770.0,108110.0
29,15-2031,3070.0,3.5,1.068,1.38,30.59,63640.0,1.0,22.33,25.77,34.67,46440.0,53600.0,72120.0
30,15-2031,150.0,3.5,0.299,0.38,37.49,77970.0,1.2,30.69,33.77,41.14,63830.0,70230.0,85570.0
31,15-2031,280.0,11.6,0.282,0.36,43.53,90540.0,3.3,27.49,40.87,53.72,57180.0,85000.0,111740.0
32,15-2031,310.0,16.1,0.207,0.27,41.53,86390.0,2.1,32.7,38.18,49.07,68010.0,79410.0,102060.0
33,15-2031,340.0,10.2,0.502,0.65,43.99,91500.0,5.9,32.89,40.91,53.17,68400.0,85100.0,110590.0
34,15-2031,3890.0,18.4,0.926,1.19,52.4,108990.0,4.8,38.49,49.1,61.76,80060.0,102140.0,128450.0
35,15-2031,480.0,7.0,0.565,0.73,40.72,84690.0,1.7,28.41,33.54,50.51,59090.0,69760.0,105060.0
36,15-2031,5980.0,11.0,0.636,0.82,53.78,111860.0,3.4,35.23,47.83,66.95,73270.0,99480.0,139260.0
37,15-2031,2270.0,3.1,0.473,0.61,47.61,99020.0,1.0,31.73,48.65,58.42,66000.0,101190.0,121500.0
38,15-2031,160.0,9.6,0.394,0.51,42.29,87970.0,4.6,31.15,39.79,50.91,64800.0,82760.0,105900.0
39,15-2031,3440.0,4.0,0.629,0.81,44.83,93250.0,1.3,31.45,42.75,53.73,65410.0,88930.0,111750.0
40,15-2031,1520.0,2.9,0.91,1.17,30.66,63760.0,1.4,24.55,29.99,31.39,51070.0,62380.0,65290.0
41,15-2031,1850.0,3.5,0.952,1.23,47.64,99080.0,1.2,37.7,46.66,56.98,78410.0,97060.0,118510.0
42,15-2031,2420.0,4.7,0.406,0.52,39.48,82110.0,2.6,25.44,34.35,49.32,52920.0,71440.0,102590.0
44,15-2031,220.0,7.6,0.451,0.58,37.38,77740.0,1.7,27.89,28.55,40.08,58000.0,59390.0,83370.0
45,15-2031,960.0,4.0,0.431,0.55,41.57,86460.0,1.4,31.43,38.59,49.53,65380.0,80270.0,103020.0
47,15-2031,1500.0,11.8,0.466,0.6,38.13,79310.0,4.6,24.73,34.0,48.93,51430.0,70720.0,101770.0
48,15-2031,11690.0,3.0,0.862,1.11,46.3,96300.0,2.0,30.12,41.59,54.75,62640.0,86510.0,113870.0
49,15-2031,1200.0,5.9,0.714,0.92,39.24,81620.0,2.4,27.45,38.55,48.14,57090.0,80180.0,100130.0
50,15-2031,110.0,20.2,0.359,0.46,42.64,88690.0,11.5,29.53,39.41,55.35,61420.0,81970.0,115130.0
51,15-2031,7720.0,4.3,1.94,2.5,58.23,121120.0,1.1,41.29,56.42,71.2,85890.0,117350.0,148100.0
53,15-2031,2950.0,6.6,0.843,1.09,49.44,102840.0,5.0,33.11,45.07,63.56,68880.0,93740.0,132200.0
54,15-2031,230.0,8.9,0.34,0.44,34.03,70770.0,3.1,26.51,29.74,39.99,55140.0,61860.0,83180.0
55,15-2031,3570.0,4.2,1.238,1.6,39.3,81750.0,1.3,30.55,37.66,46.19,63550.0,78320.0,96070.0
1,15-2041,210.0,11.2,0.104,0.53,37.16,77300.0,2.9,28.85,34.21,40.98,60010.0,71160.0,85240.0
2,15-2041,50.0,3.7,0.153,0.77,48.91,101730.0,1.1,37.9,45.64,58.35,78830.0,94930.0,121370.0
4,15-2041,450.0,24.3,0.143,0.73,45.23,94080.0,5.5,27.99,39.69,55.24,58220.0,82550.0,114900.0
6,15-2041,2800.0,5.9,0.156,0.79,62.16,129290.0,1.1,42.99,60.51,81.27,89420.0,125860.0,169040.0
